epoch -- step -- recon_loss -- kl_loss -- kl_weight  bounce_test1 bounce_test2 num_maxes max_factor min_factor window_len kl_jump_ratio max_log_var min_log_var max_grad_norm
3 -- 8 -- 576.9154 -- 3.4440e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0251e+00 2.3340e-01 -7.3517e-01 5.0000e+00
3 -- 9 -- 576.5551 -- 3.2207e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3515e-01 2.5859e-01 -5.3669e-01 5.0000e+00
3 -- 10 -- 580.4983 -- 3.0083e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.3404e-01 1.4737e-01 -5.2601e-01 5.0000e+00
3 -- 11 -- 590.1674 -- 2.7333e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.0860e-01 1.9332e-01 -5.0611e-01 5.0000e+00
3 -- 12 -- 592.2463 -- 2.8511e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0431e+00 2.3068e-01 -4.8269e-01 5.0000e+00
3 -- 13 -- 589.3629 -- 3.2692e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.1466e+00 3.1571e-01 -4.4935e-01 5.0000e+00
3 -- 14 -- 578.4824 -- 3.9738e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.2155e+00 3.5634e-01 -4.0488e-01 5.0000e+00
3 -- 15 -- 583.8439 -- 3.4061e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.5713e-01 3.8325e-01 -4.4388e-01 5.0000e+00
3 -- 16 -- 577.7472 -- 2.6097e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 7.6618e-01 1.7885e-01 -7.5609e-01 5.0000e+00
3 -- 17 -- 586.8343 -- 2.5171e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.6452e-01 1.0170e-01 -5.1923e-01 5.0000e+00
3 -- 18 -- 573.0514 -- 3.0418e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.2085e+00 1.8681e-01 -5.4022e-01 5.0000e+00
3 -- 19 -- 588.9419 -- 3.1829e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0464e+00 1.7007e-01 -5.1351e-01 5.0000e+00
3 -- 20 -- 572.6497 -- 3.0921e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.7149e-01 1.9749e-01 -5.0270e-01 5.0000e+00
3 -- 21 -- 586.0619 -- 2.6470e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 8.5606e-01 1.6322e-01 -4.9804e-01 5.0000e+00
3 -- 22 -- 585.8096 -- 2.4960e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 9.4293e-01 1.6178e-01 -5.0072e-01 5.0000e+00
3 -- 23 -- 583.9643 -- 2.7313e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0943e+00 1.9838e-01 -4.1434e-01 5.0000e+00
3 -- 24 -- 573.8860 -- 2.9174e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0681e+00 2.2710e-01 -8.9014e-01 5.0000e+00
3 -- 25 -- 575.8210 -- 2.9437e-02 -- 1.0000e+03  False False 0 1000.0 1000.0 1 1.0090e+00 1.9830e-01 -4.8106e-01 5.0000e+00
